Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment_Score,Customer_Segment
527,170,6,18623,3,3,4,334,10,Loyal / VIP
528,329,4,10830,2,2,2,222,6,Potential Loyal
529,243,5,14466,2,2,3,223,7,Potential Loyal
530,50,9,24520,4,4,4,444,12,Loyal / VIP
531,364,3,10680,2,1,2,212,5,At Risk
532,864,5,17553,1,2,3,123,6,Potential Loyal
533,17,8,22594,4,4,4,444,12,Loyal / VIP
534,44,8,21665,4,4,4,444,12,Loyal / VIP
535,168,3,10956,3,1,2,312,6,Potential Loyal
536,595,6,20509,1,3,4,134,8,Potential Loyal
537,277,2,3755,2,1,1,211,4,At Risk
538,339,7,11298,2,4,2,242,8,Potential Loyal
539,106,13,46390,3,4,4,344,11,Loyal / VIP
540,298,5,14149,2,2,3,223,7,Potential Loyal
541,114,3,4166,3,1,1,311,5,At Risk
542,162,6,17431,3,3,3,333,9,Loyal / VIP
543,22,4,7620,4,2,1,421,7,Potential Loyal
544,295,3,9522,2,1,2,212,5,At Risk
545,242,5,14128,2,2,3,223,7,Potential Loyal
546,123,5,13422,3,2,3,323,8,Potential Loyal
547,64,6,17435,4,3,3,433,10,Loyal / VIP
548,90,8,29989,3,4,4,344,11,Loyal / VIP
549,336,4,15527,2,2,3,223,7,Potential Loyal
550,773,3,6211,1,1,1,111,3,Lost
551,70,6,13985,4,3,3,433,10,Loyal / VIP
552,107,1,4500,3,1,1,311,5,At Risk
553,1146,3,7656,1,1,1,111,3,Lost
554,119,4,14303,3,2,3,323,8,Potential Loyal
555,114,10,33993,3,4,4,344,11,Loyal / VIP
556,993,2,4583,1,1,1,111,3,Lost
557,36,5,16712,4,2,3,423,9,Loyal / VIP
558,38,3,10039,4,1,2,412,7,Potential Loyal
559,267,5,7972,2,2,1,221,5,At Risk
560,137,4,9581,3,2,2,322,7,Potential Loyal
561,390,7,19931,1,4,4,144,9,Loyal / VIP
562,541,2,5520,1,1,1,111,3,Lost
563,25,7,13867,4,4,3,443,11,Loyal / VIP
564,634,2,7230,1,1,1,111,3,Lost
565,144,7,10573,3,4,2,342,9,Loyal / VIP
566,170,4,11924,3,2,2,322,7,Potential Loyal
567,86,6,15700,3,3,3,333,9,Loyal / VIP
568,207,6,20210,2,3,4,234,9,Loyal / VIP
569,42,4,13105,4,2,3,423,9,Loyal / VIP
570,299,4,8792,2,2,2,222,6,Potential Loyal
571,541,1,1432,1,1,1,111,3,Lost
572,128,8,15942,3,4,3,343,10,Loyal / VIP
573,292,8,24458,2,4,4,244,10,Loyal / VIP
574,332,5,16821,2,2,3,223,7,Potential Loyal
575,186,6,17550,3,3,3,333,9,Loyal / VIP
576,155,3,8962,3,1,2,312,6,Potential Loyal
577,67,6,16413,4,3,3,433,10,Loyal / VIP
578,308,5,16873,2,2,3,223,7,Potential Loyal
579,85,10,32023,3,4,4,344,11,Loyal / VIP
580,510,8,25102,1,4,4,144,9,Loyal / VIP
581,358,4,11882,2,2,2,222,6,Potential Loyal
582,381,5,14676,1,2,3,123,6,Potential Loyal
583,118,4,9991,3,2,2,322,7,Potential Loyal
585,319,3,8786,2,1,2,212,5,At Risk
586,333,5,16816,2,2,3,223,7,Potential Loyal
587,594,6,19135,1,3,4,134,8,Potential Loyal
588,114,3,3679,3,1,1,311,5,At Risk
589,51,7,24219,4,4,4,444,12,Loyal / VIP
590,428,4,11354,1,2,2,122,5,At Risk
591,60,3,8254,4,1,1,411,6,Potential Loyal
592,720,4,3659,1,2,1,121,4,At Risk
593,270,4,9354,2,2,2,222,6,Potential Loyal
594,196,10,28316,2,4,4,244,10,Loyal / VIP
595,42,5,14700,4,2,3,423,9,Loyal / VIP
596,374,3,9196,1,1,2,112,4,At Risk
597,121,3,10390,3,1,2,312,6,Potential Loyal
598,268,9,28069,2,4,4,244,10,Loyal / VIP
599,263,5,11040,2,2,2,222,6,Potential Loyal
600,578,5,11578,1,2,2,122,5,At Risk
601,495,5,16488,1,2,3,123,6,Potential Loyal
602,638,5,14412,1,2,3,123,6,Potential Loyal
603,33,4,5606,4,2,1,421,7,Potential Loyal
604,470,2,6626,1,1,1,111,3,Lost
605,93,3,8599,3,1,1,311,5,At Risk
606,26,5,14211,4,2,3,423,9,Loyal / VIP
607,424,5,14653,1,2,3,123,6,Potential Loyal
608,166,5,15883,3,2,3,323,8,Potential Loyal
609,22,7,16586,4,4,3,443,11,Loyal / VIP
610,1282,1,5102,1,1,1,111,3,Lost
611,221,2,7763,2,1,1,211,4,At Risk
612,1022,2,5980,1,1,1,111,3,Lost
614,790,4,8100,1,2,1,121,4,At Risk
615,87,8,17974,3,4,4,344,11,Loyal / VIP
616,422,4,13949,1,2,3,123,6,Potential Loyal
617,837,2,6735,1,1,1,111,3,Lost
618,222,9,23062,2,4,4,244,10,Loyal / VIP
619,609,4,13440,1,2,3,123,6,Potential Loyal
620,207,2,5373,2,1,1,211,4,At Risk
621,35,3,7307,4,1,1,411,6,Potential Loyal
622,189,2,9305,2,1,2,212,5,At Risk
623,36,3,8674,4,1,1,411,6,Potential Loyal
624,425,3,10873,1,1,2,112,4,At Risk
625,50,9,26445,4,4,4,444,12,Loyal / VIP
626,570,2,4772,1,1,1,111,3,Lost
627,156,4,13431,3,2,3,323,8,Potential Loyal
628,358,4,10562,2,2,2,222,6,Potential Loyal
629,638,2,2350,1,1,1,111,3,Lost
630,38,10,29948,4,4,4,444,12,Loyal / VIP
631,298,5,14142,2,2,3,223,7,Potential Loyal
632,48,5,18397,4,2,4,424,10,Loyal / VIP
633,59,6,10764,4,3,2,432,9,Loyal / VIP
634,82,9,21618,3,4,4,344,11,Loyal / VIP
635,111,5,11466,3,2,2,322,7,Potential Loyal
636,417,3,12144,1,1,2,112,4,At Risk
637,17,6,14961,4,3,3,433,10,Loyal / VIP
638,71,3,10118,4,1,2,412,7,Potential Loyal
639,302,2,3796,2,1,1,211,4,At Risk
640,35,9,25145,4,4,4,444,12,Loyal / VIP
641,34,6,15956,4,3,3,433,10,Loyal / VIP
642,70,4,10072,4,2,2,422,8,Potential Loyal
643,4,4,9148,4,2,2,422,8,Potential Loyal
644,120,8,21758,3,4,4,344,11,Loyal / VIP
645,16,6,13953,4,3,3,433,10,Loyal / VIP
646,518,3,8708,1,1,1,111,3,Lost
647,1199,1,666,1,1,1,111,3,Lost
648,2,5,7955,4,2,1,421,7,Potential Loyal
649,309,5,7572,2,2,1,221,5,At Risk
650,98,7,14298,3,4,3,343,10,Loyal / VIP
651,69,10,19678,4,4,4,444,12,Loyal / VIP
652,127,5,8663,3,2,1,321,6,Potential Loyal
653,222,2,5088,2,1,1,211,4,At Risk
654,639,3,4878,1,1,1,111,3,Lost
655,274,8,22047,2,4,4,244,10,Loyal / VIP
656,1005,6,8959,1,3,2,132,6,Potential Loyal
658,110,3,9150,3,1,2,312,6,Potential Loyal
659,442,5,12330,1,2,2,122,5,At Risk
660,398,6,16901,1,3,3,133,7,Potential Loyal
661,600,3,8857,1,1,2,112,4,At Risk
662,89,4,7105,3,2,1,321,6,Potential Loyal
663,107,10,27752,3,4,4,344,11,Loyal / VIP
664,572,6,16770,1,3,3,133,7,Potential Loyal
665,247,5,15452,2,2,3,223,7,Potential Loyal
666,211,4,15183,2,2,3,223,7,Potential Loyal
667,127,3,3840,3,1,1,311,5,At Risk
668,247,10,17767,2,4,3,243,9,Loyal / VIP
669,127,9,27056,3,4,4,344,11,Loyal / VIP
670,185,3,9493,3,1,2,312,6,Potential Loyal
671,264,7,21590,2,4,4,244,10,Loyal / VIP
672,236,4,9472,2,2,2,222,6,Potential Loyal
673,61,1,755,4,1,1,411,6,Potential Loyal
674,50,7,20644,4,4,4,444,12,Loyal / VIP
675,153,3,9873,3,1,2,312,6,Potential Loyal
676,578,5,13475,1,2,3,123,6,Potential Loyal
677,63,6,19405,4,3,4,434,11,Loyal / VIP
678,71,8,20818,4,4,4,444,12,Loyal / VIP
679,337,5,19004,2,2,4,224,8,Potential Loyal
680,207,3,5784,2,1,1,211,4,At Risk
681,697,2,7582,1,1,1,111,3,Lost
682,106,7,18485,3,4,4,344,11,Loyal / VIP
683,26,6,19152,4,3,4,434,11,Loyal / VIP
684,489,6,14074,1,3,3,133,7,Potential Loyal
685,7,3,3701,4,1,1,411,6,Potential Loyal
686,839,2,7822,1,1,1,111,3,Lost
687,50,2,8395,4,1,1,411,6,Potential Loyal
688,56,1,2075,4,1,1,411,6,Potential Loyal
689,15,4,12463,4,2,2,422,8,Potential Loyal
690,317,3,12773,2,1,2,212,5,At Risk
691,267,3,7219,2,1,1,211,4,At Risk
692,98,5,16707,3,2,3,323,8,Potential Loyal
693,422,3,2678,1,1,1,111,3,Lost
694,770,4,10571,1,2,2,122,5,At Risk
695,313,4,14347,2,2,3,223,7,Potential Loyal
696,1035,1,797,1,1,1,111,3,Lost
697,356,6,19096,2,3,4,234,9,Loyal / VIP
698,474,6,12673,1,3,2,132,6,Potential Loyal
699,295,7,15301,2,4,3,243,9,Loyal / VIP
700,998,3,11085,1,1,2,112,4,At Risk
701,29,2,6339,4,1,1,411,6,Potential Loyal
702,186,5,16995,3,2,3,323,8,Potential Loyal
703,1235,2,6359,1,1,1,111,3,Lost
704,189,4,15097,2,2,3,223,7,Potential Loyal
705,177,7,14241,3,4,3,343,10,Loyal / VIP
706,433,4,8218,1,2,1,121,4,At Risk
707,423,5,19611,1,2,4,124,7,Potential Loyal
708,287,6,14792,2,3,3,233,8,Potential Loyal
709,444,5,11335,1,2,2,122,5,At Risk
710,103,7,20976,3,4,4,344,11,Loyal / VIP
711,125,7,14232,3,4,3,343,10,Loyal / VIP
712,114,6,20667,3,3,4,334,10,Loyal / VIP
713,905,3,5349,1,1,1,111,3,Lost
714,121,7,19127,3,4,4,344,11,Loyal / VIP
715,126,6,15745,3,3,3,333,9,Loyal / VIP
716,1229,1,3919,1,1,1,111,3,Lost
717,203,4,12541,2,2,2,222,6,Potential Loyal
718,691,3,8973,1,1,2,112,4,At Risk
719,120,5,12055,3,2,2,322,7,Potential Loyal
720,228,6,19166,2,3,4,234,9,Loyal / VIP
721,668,3,6741,1,1,1,111,3,Lost
722,170,8,22479,3,4,4,344,11,Loyal / VIP
723,523,8,20785,1,4,4,144,9,Loyal / VIP
724,332,3,3411,2,1,1,211,4,At Risk
725,507,4,8367,1,2,1,121,4,At Risk
726,199,4,11790,2,2,2,222,6,Potential Loyal
727,322,3,10470,2,1,2,212,5,At Risk
728,159,4,8378,3,2,1,321,6,Potential Loyal
729,110,5,9351,3,2,2,322,7,Potential Loyal
730,65,12,30587,4,4,4,444,12,Loyal / VIP
731,357,3,11453,2,1,2,212,5,At Risk
732,106,7,25122,3,4,4,344,11,Loyal / VIP
733,361,5,8516,2,2,1,221,5,At Risk
734,290,7,14355,2,4,3,243,9,Loyal / VIP
735,48,5,11920,4,2,2,422,8,Potential Loyal
736,177,5,14728,3,2,3,323,8,Potential Loyal
737,207,5,8717,2,2,1,221,5,At Risk
738,230,3,3231,2,1,1,211,4,At Risk
739,622,5,10327,1,2,2,122,5,At Risk
740,66,9,22729,4,4,4,444,12,Loyal / VIP
741,15,3,4816,4,1,1,411,6,Potential Loyal
742,9,5,16904,4,2,3,423,9,Loyal / VIP
743,387,10,31135,1,4,4,144,9,Loyal / VIP
744,105,4,13251,3,2,3,323,8,Potential Loyal
745,644,3,6311,1,1,1,111,3,Lost
746,13,5,14686,4,2,3,423,9,Loyal / VIP
747,68,5,17784,4,2,3,423,9,Loyal / VIP
748,392,5,11562,1,2,2,122,5,At Risk
749,38,7,19108,4,4,4,444,12,Loyal / VIP
750,203,2,1430,2,1,1,211,4,At Risk
751,425,4,13401,1,2,3,123,6,Potential Loyal
752,83,5,16813,3,2,3,323,8,Potential Loyal
753,693,4,10911,1,2,2,122,5,At Risk
754,26,5,11564,4,2,2,422,8,Potential Loyal
755,136,4,9980,3,2,2,322,7,Potential Loyal
756,305,4,9744,2,2,2,222,6,Potential Loyal
757,663,2,6245,1,1,1,111,3,Lost
758,432,4,13941,1,2,3,123,6,Potential Loyal
759,1295,1,4606,1,1,1,111,3,Lost
760,177,2,6255,3,1,1,311,5,At Risk
761,63,9,25486,4,4,4,444,12,Loyal / VIP
762,285,8,15136,2,4,3,243,9,Loyal / VIP
763,511,4,14824,1,2,3,123,6,Potential Loyal
764,35,6,15023,4,3,3,433,10,Loyal / VIP
765,40,4,15941,4,2,3,423,9,Loyal / VIP
766,50,9,18084,4,4,4,444,12,Loyal / VIP
767,438,6,19659,1,3,4,134,8,Potential Loyal
768,247,7,19093,2,4,4,244,10,Loyal / VIP
769,867,4,6926,1,2,1,121,4,At Risk
770,53,6,23148,4,3,4,434,11,Loyal / VIP
771,463,4,11461,1,2,2,122,5,At Risk
772,23,4,8370,4,2,1,421,7,Potential Loyal
773,156,4,14077,3,2,3,323,8,Potential Loyal
774,157,7,17867,3,4,3,343,10,Loyal / VIP
775,538,3,6056,1,1,1,111,3,Lost
776,318,6,14734,2,3,3,233,8,Potential Loyal
777,330,5,13422,2,2,3,223,7,Potential Loyal
778,446,3,7649,1,1,1,111,3,Lost
779,150,3,4305,3,1,1,311,5,At Risk
780,236,1,824,2,1,1,211,4,At Risk
781,53,7,20679,4,4,4,444,12,Loyal / VIP
782,152,3,8034,3,1,1,311,5,At Risk
783,249,4,10563,2,2,2,222,6,Potential Loyal
784,389,4,6602,1,2,1,121,4,At Risk
785,207,5,8623,2,2,1,221,5,At Risk
786,198,4,8269,2,2,1,221,5,At Risk
787,477,1,4602,1,1,1,111,3,Lost
788,202,5,14855,2,2,3,223,7,Potential Loyal
789,372,2,3167,1,1,1,111,3,Lost
790,22,5,10760,4,2,2,422,8,Potential Loyal
791,102,7,22858,3,4,4,344,11,Loyal / VIP
792,242,3,8068,2,1,1,211,4,At Risk
793,483,3,6414,1,1,1,111,3,Lost
794,312,7,19827,2,4,4,244,10,Loyal / VIP
795,770,4,12227,1,2,2,122,5,At Risk
797,513,1,220,1,1,1,111,3,Lost
798,4,5,16152,4,2,3,423,9,Loyal / VIP
799,121,6,24039,3,3,4,334,10,Loyal / VIP
800,149,10,23458,3,4,4,344,11,Loyal / VIP
801,581,3,6888,1,1,1,111,3,Lost
802,991,4,10892,1,2,2,122,5,At Risk
803,100,7,22704,3,4,4,344,11,Loyal / VIP
804,854,3,10176,1,1,2,112,4,At Risk
805,170,7,16909,3,4,3,343,10,Loyal / VIP
806,269,4,12000,2,2,2,222,6,Potential Loyal
807,24,7,21627,4,4,4,444,12,Loyal / VIP
808,463,3,5617,1,1,1,111,3,Lost
809,27,5,14823,4,2,3,423,9,Loyal / VIP
810,97,8,19661,3,4,4,344,11,Loyal / VIP
811,88,4,10832,3,2,2,322,7,Potential Loyal
812,421,6,14573,1,3,3,133,7,Potential Loyal
813,113,2,5634,3,1,1,311,5,At Risk
814,290,5,14913,2,2,3,223,7,Potential Loyal
815,281,2,7898,2,1,1,211,4,At Risk
816,187,4,4578,2,2,1,221,5,At Risk
817,855,5,13551,1,2,3,123,6,Potential Loyal
818,1,7,20475,4,4,4,444,12,Loyal / VIP
819,36,5,15655,4,2,3,423,9,Loyal / VIP
820,45,8,25363,4,4,4,444,12,Loyal / VIP
821,489,6,14570,1,3,3,133,7,Potential Loyal
822,33,5,12874,4,2,2,422,8,Potential Loyal
823,42,4,14322,4,2,3,423,9,Loyal / VIP
824,581,3,5160,1,1,1,111,3,Lost
825,205,6,15042,2,3,3,233,8,Potential Loyal
826,130,3,10464,3,1,2,312,6,Potential Loyal
827,37,9,26106,4,4,4,444,12,Loyal / VIP
828,51,3,8760,4,1,2,412,7,Potential Loyal
829,137,4,11523,3,2,2,322,7,Potential Loyal
830,56,3,13238,4,1,3,413,8,Potential Loyal
831,106,4,11403,3,2,2,322,7,Potential Loyal
833,76,5,15507,4,2,3,423,9,Loyal / VIP
834,292,3,5942,2,1,1,211,4,At Risk
835,227,5,16762,2,2,3,223,7,Potential Loyal
836,252,8,22445,2,4,4,244,10,Loyal / VIP
837,157,2,4893,3,1,1,311,5,At Risk
838,60,5,8222,4,2,1,421,7,Potential Loyal
839,366,8,22452,2,4,4,244,10,Loyal / VIP
840,597,7,18564,1,4,4,144,9,Loyal / VIP
841,88,4,12070,3,2,2,322,7,Potential Loyal
842,8,13,43977,4,4,4,444,12,Loyal / VIP
843,124,4,14861,3,2,3,323,8,Potential Loyal
844,320,3,6702,2,1,1,211,4,At Risk
845,76,5,17917,4,2,3,423,9,Loyal / VIP
846,822,3,10650,1,1,2,112,4,At Risk
847,361,8,23557,2,4,4,244,10,Loyal / VIP
848,283,8,15680,2,4,3,243,9,Loyal / VIP
849,12,2,8636,4,1,1,411,6,Potential Loyal
850,97,7,20948,3,4,4,344,11,Loyal / VIP
851,282,5,11393,2,2,2,222,6,Potential Loyal
852,48,8,21593,4,4,4,444,12,Loyal / VIP
853,527,6,15308,1,3,3,133,7,Potential Loyal
854,403,4,14681,1,2,3,123,6,Potential Loyal
855,218,4,9116,2,2,2,222,6,Potential Loyal
856,509,7,21008,1,4,4,144,9,Loyal / VIP
857,57,8,23400,4,4,4,444,12,Loyal / VIP
858,279,5,8831,2,2,2,222,6,Potential Loyal
859,153,3,8029,3,1,1,311,5,At Risk
860,274,4,10283,2,2,2,222,6,Potential Loyal
861,153,5,14327,3,2,3,323,8,Potential Loyal
862,226,4,6770,2,2,1,221,5,At Risk
863,30,5,14443,4,2,3,423,9,Loyal / VIP
864,106,6,20705,3,3,4,334,10,Loyal / VIP
865,146,7,18384,3,4,4,344,11,Loyal / VIP
866,266,3,9184,2,1,2,212,5,At Risk
867,870,2,3638,1,1,1,111,3,Lost
868,259,4,7140,2,2,1,221,5,At Risk
869,240,3,11233,2,1,2,212,5,At Risk
870,214,3,3268,2,1,1,211,4,At Risk
871,188,9,18929,2,4,4,244,10,Loyal / VIP
872,508,8,21693,1,4,4,144,9,Loyal / VIP
873,100,8,32250,3,4,4,344,11,Loyal / VIP
874,169,1,1911,3,1,1,311,5,At Risk
875,455,8,22107,1,4,4,144,9,Loyal / VIP
876,475,4,8202,1,2,1,121,4,At Risk
877,372,4,7897,1,2,1,121,4,At Risk
878,623,2,5883,1,1,1,111,3,Lost
879,158,4,12676,3,2,2,322,7,Potential Loyal
880,260,10,33394,2,4,4,244,10,Loyal / VIP
881,219,6,17891,2,3,3,233,8,Potential Loyal
882,122,4,6431,3,2,1,321,6,Potential Loyal
883,168,8,23173,3,4,4,344,11,Loyal / VIP
884,461,2,4738,1,1,1,111,3,Lost
885,510,1,212,1,1,1,111,3,Lost
886,65,6,20093,4,3,4,434,11,Loyal / VIP
887,690,3,7814,1,1,1,111,3,Lost
888,177,6,19624,3,3,4,334,10,Loyal / VIP
889,372,6,19347,1,3,4,134,8,Potential Loyal
890,432,5,13796,1,2,3,123,6,Potential Loyal
891,41,4,15139,4,2,3,423,9,Loyal / VIP
892,47,10,33440,4,4,4,444,12,Loyal / VIP
893,490,6,23539,1,3,4,134,8,Potential Loyal
894,238,7,17317,2,4,3,243,9,Loyal / VIP
895,466,1,2876,1,1,1,111,3,Lost
896,562,3,11136,1,1,2,112,4,At Risk
897,448,5,10489,1,2,2,122,5,At Risk
898,438,1,1893,1,1,1,111,3,Lost
899,157,4,12889,3,2,2,322,7,Potential Loyal
900,129,5,13353,3,2,3,323,8,Potential Loyal
901,290,4,5228,2,2,1,221,5,At Risk
902,566,4,13037,1,2,3,123,6,Potential Loyal
903,239,6,12120,2,3,2,232,7,Potential Loyal
904,487,2,4716,1,1,1,111,3,Lost
905,88,4,9288,3,2,2,322,7,Potential Loyal
906,377,7,20725,1,4,4,144,9,Loyal / VIP
907,171,5,14006,3,2,3,323,8,Potential Loyal
908,270,9,26876,2,4,4,244,10,Loyal / VIP
909,349,4,8926,2,2,2,222,6,Potential Loyal
910,249,6,18459,2,3,4,234,9,Loyal / VIP
912,33,5,15634,4,2,3,423,9,Loyal / VIP
913,207,5,11743,2,2,2,222,6,Potential Loyal
914,72,4,17823,4,2,3,423,9,Loyal / VIP
915,84,8,16988,3,4,3,343,10,Loyal / VIP
916,634,3,11737,1,1,2,112,4,At Risk
917,232,6,11133,2,3,2,232,7,Potential Loyal
918,18,5,10801,4,2,2,422,8,Potential Loyal
919,101,6,15653,3,3,3,333,9,Loyal / VIP
920,405,7,25006,1,4,4,144,9,Loyal / VIP
921,127,8,17687,3,4,3,343,10,Loyal / VIP
922,63,7,17470,4,4,3,443,11,Loyal / VIP
923,663,5,15405,1,2,3,123,6,Potential Loyal
924,204,6,19204,2,3,4,234,9,Loyal / VIP
925,699,2,5774,1,1,1,111,3,Lost
926,930,2,3789,1,1,1,111,3,Lost
927,2,7,15731,4,4,3,443,11,Loyal / VIP
928,317,5,10406,2,2,2,222,6,Potential Loyal
929,65,5,11943,4,2,2,422,8,Potential Loyal
930,6,5,12673,4,2,2,422,8,Potential Loyal
931,151,7,22370,3,4,4,344,11,Loyal / VIP
932,102,5,11296,3,2,2,322,7,Potential Loyal
933,303,6,19245,2,3,4,234,9,Loyal / VIP
934,282,8,16530,2,4,3,243,9,Loyal / VIP
935,197,7,28406,2,4,4,244,10,Loyal / VIP
936,384,4,10101,1,2,2,122,5,At Risk
937,738,2,5488,1,1,1,111,3,Lost
938,149,6,13004,3,3,2,332,8,Potential Loyal
939,26,4,9062,4,2,2,422,8,Potential Loyal
940,656,5,12896,1,2,2,122,5,At Risk
941,26,8,22278,4,4,4,444,12,Loyal / VIP
942,24,9,30924,4,4,4,444,12,Loyal / VIP
943,311,10,36345,2,4,4,244,10,Loyal / VIP
944,460,7,20990,1,4,4,144,9,Loyal / VIP
945,497,5,9108,1,2,2,122,5,At Risk
946,191,5,10260,2,2,2,222,6,Potential Loyal
947,44,6,12888,4,3,2,432,9,Loyal / VIP
948,82,7,19693,3,4,4,344,11,Loyal / VIP
949,183,2,8257,3,1,1,311,5,At Risk
950,280,4,11451,2,2,2,222,6,Potential Loyal
951,61,8,23205,4,4,4,444,12,Loyal / VIP
952,151,2,4670,3,1,1,311,5,At Risk
953,48,10,19330,4,4,4,444,12,Loyal / VIP
954,135,8,19578,3,4,4,344,11,Loyal / VIP
955,219,5,9959,2,2,2,222,6,Potential Loyal
956,94,5,8490,3,2,1,321,6,Potential Loyal
957,125,3,8435,3,1,1,311,5,At Risk
958,259,4,6962,2,2,1,221,5,At Risk
959,178,4,10507,3,2,2,322,7,Potential Loyal
960,67,4,9538,4,2,2,422,8,Potential Loyal
961,879,4,8435,1,2,1,121,4,At Risk
962,222,5,11515,2,2,2,222,6,Potential Loyal
963,155,6,18887,3,3,4,334,10,Loyal / VIP
964,142,4,10448,3,2,2,322,7,Potential Loyal
965,74,6,14120,4,3,3,433,10,Loyal / VIP
966,21,4,11886,4,2,2,422,8,Potential Loyal
967,147,5,15655,3,2,3,323,8,Potential Loyal
968,199,6,17402,2,3,3,233,8,Potential Loyal
969,194,2,8489,2,1,1,211,4,At Risk
970,158,6,19173,3,3,4,334,10,Loyal / VIP
971,497,6,16585,1,3,3,133,7,Potential Loyal
972,27,7,18954,4,4,4,444,12,Loyal / VIP
973,43,9,27255,4,4,4,444,12,Loyal / VIP
974,80,6,18484,3,3,4,334,10,Loyal / VIP
975,130,4,7569,3,2,1,321,6,Potential Loyal
976,615,4,11044,1,2,2,122,5,At Risk
977,742,2,5138,1,1,1,111,3,Lost
978,62,3,6885,4,1,1,411,6,Potential Loyal
979,56,6,12878,4,3,2,432,9,Loyal / VIP
980,178,3,12712,3,1,2,312,6,Potential Loyal
981,461,4,3697,1,2,1,121,4,At Risk
982,386,5,12292,1,2,2,122,5,At Risk
983,163,2,1408,3,1,1,311,5,At Risk
984,97,3,10700,3,1,2,312,6,Potential Loyal
985,490,7,13829,1,4,3,143,8,Potential Loyal
986,103,5,21347,3,2,4,324,9,Loyal / VIP
987,15,6,21255,4,3,4,434,11,Loyal / VIP
988,65,7,21442,4,4,4,444,12,Loyal / VIP
989,52,4,8170,4,2,1,421,7,Potential Loyal
990,76,9,18750,4,4,4,444,12,Loyal / VIP
991,240,7,17053,2,4,3,243,9,Loyal / VIP
992,273,8,18422,2,4,4,244,10,Loyal / VIP
993,119,6,13099,3,3,3,333,9,Loyal / VIP
994,94,4,8176,3,2,1,321,6,Potential Loyal
995,681,7,22902,1,4,4,144,9,Loyal / VIP
996,230,5,15307,2,2,3,223,7,Potential Loyal
997,104,9,20880,3,4,4,344,11,Loyal / VIP
998,144,5,13840,3,2,3,323,8,Potential Loyal
999,270,6,13208,2,3,3,233,8,Potential Loyal
1000,17,7,12896,4,4,2,442,10,Loyal / VIP
1001,301,3,7610,2,1,1,211,4,At Risk
1002,250,6,17389,2,3,3,233,8,Potential Loyal
1003,520,6,19677,1,3,4,134,8,Potential Loyal
1004,259,4,10733,2,2,2,222,6,Potential Loyal
1005,2,5,21630,4,2,4,424,10,Loyal / VIP
1006,114,5,18714,3,2,4,324,9,Loyal / VIP
1007,492,3,11785,1,1,2,112,4,At Risk
1008,8,3,3581,4,1,1,411,6,Potential Loyal
1009,285,8,23037,2,4,4,244,10,Loyal / VIP
1010,185,6,15089,3,3,3,333,9,Loyal / VIP
1011,29,2,9114,4,1,2,412,7,Potential Loyal
1012,137,4,13827,3,2,3,323,8,Potential Loyal
1013,19,9,18962,4,4,4,444,12,Loyal / VIP
1014,653,6,15337,1,3,3,133,7,Potential Loyal
1015,349,9,22251,2,4,4,244,10,Loyal / VIP
1016,305,5,11885,2,2,2,222,6,Potential Loyal
1018,257,5,9129,2,2,2,222,6,Potential Loyal
1019,42,1,665,4,1,1,411,6,Potential Loyal
1020,320,5,16434,2,2,3,223,7,Potential Loyal
1021,69,4,8986,4,2,2,422,8,Potential Loyal
1022,92,5,7946,3,2,1,321,6,Potential Loyal
1023,139,9,25896,3,4,4,344,11,Loyal / VIP
1024,198,5,15402,2,2,3,223,7,Potential Loyal
1025,193,3,7021,2,1,1,211,4,At Risk
1026,107,9,16604,3,4,3,343,10,Loyal / VIP
1027,79,5,19686,3,2,4,324,9,Loyal / VIP
1028,4,5,12358,4,2,2,422,8,Potential Loyal
1029,396,3,10217,1,1,2,112,4,At Risk
1030,202,1,3376,2,1,1,211,4,At Risk
1031,299,3,4027,2,1,1,211,4,At Risk
1032,373,4,8068,1,2,1,121,4,At Risk
1033,81,6,14433,3,3,3,333,9,Loyal / VIP
1034,96,3,3617,3,1,1,311,5,At Risk
1035,30,11,40125,4,4,4,444,12,Loyal / VIP
1036,117,8,26145,3,4,4,344,11,Loyal / VIP
1037,174,5,12774,3,2,2,322,7,Potential Loyal
1038,971,2,1933,1,1,1,111,3,Lost
1039,560,4,10346,1,2,2,122,5,At Risk
1040,536,1,2236,1,1,1,111,3,Lost
1041,33,9,14853,4,4,3,443,11,Loyal / VIP
1042,594,2,4916,1,1,1,111,3,Lost
1043,235,6,20950,2,3,4,234,9,Loyal / VIP
1044,58,3,5617,4,1,1,411,6,Potential Loyal
1045,781,2,2688,1,1,1,111,3,Lost
1046,247,4,12494,2,2,2,222,6,Potential Loyal
1047,390,5,16143,1,2,3,123,6,Potential Loyal
1048,89,8,30036,3,4,4,344,11,Loyal / VIP
1049,214,5,17046,2,2,3,223,7,Potential Loyal
1050,430,5,14824,1,2,3,123,6,Potential Loyal
1051,1044,2,3825,1,1,1,111,3,Lost
1052,45,4,7019,4,2,1,421,7,Potential Loyal
1053,243,1,1298,2,1,1,211,4,At Risk
1054,314,2,5238,2,1,1,211,4,At Risk
1055,286,3,11290,2,1,2,212,5,At Risk
1056,542,3,12530,1,1,2,112,4,At Risk
1057,119,3,10081,3,1,2,312,6,Potential Loyal
1058,186,9,22659,3,4,4,344,11,Loyal / VIP
1059,113,5,16018,3,2,3,323,8,Potential Loyal
